trType,posX,posY,posZ,slopeXZ,slopeYZ
1,81291.5,20064.5,37512,0.091,0.085
2,80918.2,21063.1,38789,-0.1814,0.5755
3,80621.9,20511,38789,-0.3056,0.2548
2,81113.2,20062.9,37512,-0.1967,0.1245
2,81465.8,17701,42614,0.0232,-0.424
2,82020.4,20514.6,38789,0.4092,0.3003
4,80978.3,19819.3,37512,-0.4137,-0.243
3,81692.2,20135.5,43915,0.0688,0.0359
3,81691.6,20143,43915,0.0657,0.0496
