trType,posX,posY,posZ,slopeXZ,slopeYZ
1,77628.7,18686.8,60529,0.0441,0.1346
2,77443.1,18405.6,59226,-0.027,0.0725
2,77441,18107.6,59226,-0.0354,-0.1062
2,77532.2,18194.1,57926,0.106,-0.221
