trType,posX,posY,posZ,slopeXZ,slopeYZ
2,44641,58869.7,24459,-0.069,0.1021
1,44877.4,58664.1,21861,0.3215,0.202
2,44725.1,58648.7,21861,-0.2178,0.1305
3,43575.6,58671.9,29669,-0.1478,0.0101
3,43687.3,57973.3,27059,-0.2053,-0.1216
3,43848.8,57999.2,28364,-0.1406,-0.088
2,44740.5,58558.7,24459,-0.0266,-0.02
2,45146,58780.1,23159,0.2209,0.1032
2,45410.2,59462.3,25761,0.1331,0.2072
4,44890.7,58517.5,21861,0.4931,-0.1539
4,44972.9,58459.8,21861,0.6859,-0.6171
5,44246.2,58609.8,20548,0.511,0.0214
