trType,posX,posY,posZ,slopeXZ,slopeYZ
2,88410.6,33079.6,33616,0.0169,0.0584
2,88255.6,33105.8,33616,-0.1472,0.084
1,88106.3,33107.2,33616,-0.3013,0.0885
2,87719.1,35312.5,36181,-0.1895,0.6341
