trType,posX,posY,posZ,slopeXZ,slopeYZ
1,69963.4,51933.5,51535,-0.2883,-0.0068
2,70008.8,51760.4,51535,-0.1652,-0.4274
4,70152,52176.8,51535,0.2329,0.591
4,70247.9,51866.2,51535,0.4066,-0.1715
