trType,posX,posY,posZ,slopeXZ,slopeYZ
1,83062.1,28820.2,65800,0.1988,0.0508
2,82211,28598.1,61907,-0.0776,0.0664
2,82131.5,28542.9,61907,-0.2966,-0.0924
