trType,posX,posY,posZ,slopeXZ,slopeYZ
2,61507.5,74954.5,7703,-0.0742,0.0645
1,61506.9,74971.1,7703,-0.0789,0.1525
2,61506,74993.9,7703,-0.081,0.2816
