trType,posX,posY,posZ,slopeXZ,slopeYZ
2,21601.4,71784.9,59330,-0.1334,0.42
2,21666.2,71127.8,59330,-0.0874,-0.2173
1,21904.2,71405.8,59330,0.1448,0.0506
