trType,posX,posY,posZ,slopeXZ,slopeYZ
6,74184.6,10587.4,46445,-0.3312,0.098
2,74501.2,10844.6,47735,0.145,0.1792
1,74008.7,10913.4,47735,-0.1714,0.226
2,74229.7,10551.2,47735,-0.2612,-0.0242
2,74352.9,10548.9,47735,0.1376,-0.0366
