trType,posX,posY,posZ,slopeXZ,slopeYZ
1,63520.1,68274.3,37497,0.2356,-0.1321
2,63358.8,68368.1,37497,-0.1299,0.078
2,63366.6,68455.6,37497,-0.1003,0.2685
2,63357.5,68341.3,37475,-0.1313,0.0208
2,63332.5,68458.8,38771,-0.0495,0.071
5,63180,68077.3,36207,0.2714,0.2876
