trType,posX,posY,posZ,slopeXZ,slopeYZ
3,87287.5,41174.4,6505,0.1548,0.0785
2,86292.9,40404.3,1349,0.0338,-0.4479
2,86233.8,40585.8,1349,-0.0671,-0.1927
1,86282.5,40592.2,5225,-0.0036,-0.0289
