trType,posX,posY,posZ,slopeXZ,slopeYZ
1,91965,30517.8,66891,0.1734,0.0557
2,91521.4,30713.6,66891,-0.3093,0.2482
2,91605.2,30035.4,68168,-0.095,-0.2104
6,91764.5,30299.5,66891,-0.0418,-0.1694
2,91218.7,30671.5,68168,-0.2617,0.0938
