trType,posX,posY,posZ,slopeXZ,slopeYZ
2,44688.1,62937.9,24508,-0.037,0.0027
1,44576.1,63039,24508,-0.2044,0.1529
2,44769.1,62948.8,24508,0.0855,0.0172
2,44738.7,63089.9,24508,0.0488,0.228
2,44451.4,63297.6,24508,-0.3954,0.5261
2,44723.5,62967.2,24508,0.0212,0.0456
