trType,posX,posY,posZ,slopeXZ,slopeYZ
2,51302.4,91506.7,21956,0.014,0.1993
1,51309.6,91442.9,21956,0.0308,0.0667
2,51308.8,91419.2,21956,0.0265,0.0193
2,52122.4,91405.4,27121,0.1453,-0.0065
2,51268.7,91419.9,21956,-0.0504,0.0194
