trType,posX,posY,posZ,slopeXZ,slopeYZ
1,68176.7,8266.4,19466,0.235,0.0093
2,67515.2,8249.9,16893,0.0289,0.0755
2,67468.9,8122.6,18184,-0.0222,-0.0715
2,67240.6,8397,18184,-0.1768,0.1033
2,67440.8,9093.9,20756,-0.0164,0.2038
2,67588.4,8303.9,18184,0.0612,0.0489
2,68233.2,7786.6,23295,0.1026,-0.0579
