trType,posX,posY,posZ,slopeXZ,slopeYZ
1,9608.5,70411.1,7787,-0.046,0.0911
2,9617.8,70405.2,7787,-0.026,0.0648
2,9808.2,70385.8,9077,0.1197,0.0104
2,9625.7,70469.5,7787,-0.0103,0.1966
2,9656,70336.9,9077,0.0386,-0.009
5,9583.2,70498.3,6490,-0.0166,-0.1426
5,9912.3,69996.7,6490,-0.3147,0.4804
