trType,posX,posY,posZ,slopeXZ,slopeYZ
2,19969.1,1652.1,25921,0.0378,0.1936
1,20088.3,3041.3,29757,0.0359,0.3485
2,18881.6,1781.4,27423,-0.5605,0.1049
2,20131.2,1586.7,25921,0.431,0.0184
2,20099.7,1479.2,25921,0.3525,-0.2446
4,19975.4,1563.5,25921,0.0344,-0.0358
4,19708.8,1393.1,25921,-0.6127,-0.4508
5,19830.5,750.9,23361,0.0513,0.3725
