trType,posX,posY,posZ,slopeXZ,slopeYZ
2,97528,24766.7,43840,0.0552,0.099
1,97431.8,24613.5,42540,-0.0177,0.0406
2,97480.1,24967.8,43840,0.0255,0.2279
2,97441.4,24812.8,44062,-0.0007,0.125
2,97343.6,24682.1,42540,-0.253,0.2242
2,97664,24491.8,43840,0.1216,-0.051
2,98443.7,25542.1,47740,0.1808,0.1696
