trType,posX,posY,posZ,slopeXZ,slopeYZ
1,4433.9,27676.8,52897,-0.0275,-0.0462
3,4694.9,27563.7,52897,0.2965,-0.1899
4,4648.5,27673.1,52897,0.2409,-0.0387
2,4322.2,27380.5,55481,-0.0117,-0.0995
3,6939.5,26068.2,60675,0.2942,-0.2174
