trType,posX,posY,posZ,slopeXZ,slopeYZ
1,111909,87449.3,34893,-0.1001,0.0303
2,112171,87459.3,33598,0.2858,0.1821
2,112177,87567.3,33598,0.3003,0.5339
6,111960,87533.5,33598,-0.3808,0.4361
6,113194,87080.7,34893,0.6559,-0.2134
