trType,posX,posY,posZ,slopeXZ,slopeYZ
2,95980.3,23058.3,34873,0.0714,0.1807
2,95976.8,22638,34873,0.0742,-0.122
1,95484.5,22692,34873,-0.2719,-0.0775
