trType,posX,posY,posZ,slopeXZ,slopeYZ
2,35230.7,59782.1,20539,-0.0661,0.0405
1,34760.6,60509.1,23160,-0.1816,0.2698
2,35224.4,59766,20539,-0.1178,-0.0859
2,35256.3,59760.3,20539,0.1172,-0.1164
3,35282.4,59962.4,23160,0.0087,0.0663
3,33951.4,59118.9,23160,-0.462,-0.211
2,35398.4,60717.9,21853,0.1287,0.66
4,35187.4,59717.8,20539,-0.3877,-0.4447
4,35268.5,59738.1,20539,0.209,-0.3052
4,35313.7,59841.5,20539,0.6039,0.5388
2,33629.8,59690.9,25791,-0.2951,-0.0147
