trType,posX,posY,posZ,slopeXZ,slopeYZ
2,20537.8,25697.1,56807,-0.0028,-0.2894
6,20378,26437.2,55527,-0.2201,0.1559
1,22123.3,27493.3,59385,0.3381,0.2532
