trType,posX,posY,posZ,slopeXZ,slopeYZ
2,96279.1,74052.9,63240,-0.1274,-0.1073
1,96618.5,73982,63240,0.4843,-0.2326
3,95852.9,75071.5,69705,-0.0615,0.1296
