trType,posX,posY,posZ,slopeXZ,slopeYZ
2,112843,70401.4,52957,0.0095,0.1781
1,112585,70690.7,54237,-0.1477,0.2112
2,112678,70355.3,52957,-0.4401,0.0638
2,112880,70366.4,52957,0.1019,0.0905
3,112898,70354,52957,0.1489,0.0534
6,112957,70196.2,52957,0.2978,-0.338
2,112809,70199.8,52957,-0.0886,-0.3592
