trType,posX,posY,posZ,slopeXZ,slopeYZ
1,45451.5,52778,10457,0.0321,0.1651
2,45296.8,52415.8,9162,-0.0863,0.0031
2,45127.7,52561.1,9162,-0.2559,0.1374
3,45986.4,51599.8,11733,0.1639,-0.2097
3,46013.3,51611.9,11733,0.1472,-0.2507
