trType,posX,posY,posZ,slopeXZ,slopeYZ
2,9144.7,5016.5,41367,0.3178,0.2107
1,9014.4,4966.4,41367,0.0887,0.1294
2,8904.4,4829.2,42657,-0.032,-0.0316
2,8924.5,5069.4,43935,-0.0163,0.053
