trType,posX,posY,posZ,slopeXZ,slopeYZ
1,16322.6,65693.6,45162,0.1476,0.0654
2,16167.3,66207.1,43862,0.1861,0.6768
2,15709.6,66415.4,45162,-0.1324,0.3859
3,15066.6,65262.5,45162,-0.378,-0.1154
