trType,posX,posY,posZ,slopeXZ,slopeYZ
1,57448.2,87792,49114,0.0747,-0.0794
2,56912.9,87782.3,49114,-0.4629,-0.0963
2,56841.1,88552.4,50394,-0.239,0.2968
