trType,posX,posY,posZ,slopeXZ,slopeYZ
2,71480.1,20202.7,33553,0.3038,-0.1758
2,70971.2,20327.7,32261,0.1013,-0.3397
2,70957.6,20352.3,32261,0.0383,-0.3056
2,70919,20217.2,32261,-0.0348,-0.5625
2,70918.2,20465.8,32261,-0.0408,-0.0836
1,70898.5,20597.7,32261,-0.0837,0.1874
2,70633.4,21081.5,34852,-0.1049,0.1765
2,70743.2,20581.5,32261,-0.3796,0.1431
2,70155.6,20154.6,33553,-0.4428,-0.1928
