trType,posX,posY,posZ,slopeXZ,slopeYZ
1,35077.6,87961.3,59360,-0.136,-0.0776
2,35178.9,88006.8,59360,0.0127,-0.005
3,34477.1,89588.1,63234,-0.1591,0.3406
