trType,posX,posY,posZ,slopeXZ,slopeYZ
1,36872,43324.9,61980,-0.0873,0.0451
2,37215.9,43305.7,61980,0.3635,0.0355
4,37088.6,43215.9,61980,0.1791,-0.1008
4,37030.8,43443.7,61980,0.1016,0.1622
