trType,posX,posY,posZ,slopeXZ,slopeYZ
1,66680.8,74166.1,48988,0.268,-0.0239
6,66743.3,74104.8,48988,0.4139,-0.1793
6,66615.8,73961,48988,0.1164,-0.5036
