trType,posX,posY,posZ,slopeXZ,slopeYZ
1,48168.2,80146.4,16767,-0.2478,-0.0357
2,48382.3,80201.7,16767,0.1103,0.0607
2,48370.7,80351.1,18067,0.0247,0.1038
2,48017.7,79620.6,18067,-0.1512,-0.2734
3,49250.3,82155.5,23273,0.1301,0.2807
