trType,posX,posY,posZ,slopeXZ,slopeYZ
1,80552.6,12207,10345,-0.085,-0.0241
2,81083.3,12287.1,5152,0.0181,-0.0678
2,81919,12501,6453,0.3751,0.0673
4,81787,12664.7,5152,0.6414,0.4269
6,83503.3,11472,7753,0.6919,-0.2855
