trType,posX,posY,posZ,slopeXZ,slopeYZ
1,97484.1,55505.3,47758,0.0205,0.1117
2,97551.7,55562,47758,0.3457,0.3421
2,97526.6,55471.9,47758,0.2048,-0.2315
