trType,posX,posY,posZ,slopeXZ,slopeYZ
1,66561.5,27800.5,38671,-0.0014,-0.0484
2,66522,27556.1,37364,-0.0521,-0.4018
2,66384.4,28384.4,39968,-0.0537,0.145
2,66616.9,28065,37364,0.0647,0.1931
2,66510.2,28077.3,37364,-0.0554,0.2204
2,66556.5,28309,38671,0.0099,0.2031
5,66302.1,28014.1,36054,0.5994,-0.2868
5,66527.8,28111.1,36054,0.0953,-0.4631
6,66654.2,28180.4,37364,0.1139,0.317
