trType,posX,posY,posZ,slopeXZ,slopeYZ
1,18070.7,96525.6,14224,0.1664,-0.0866
4,17853.2,96707.8,14224,-0.1491,0.1948
2,17982.5,96685.9,14224,0.0423,0.1395
