trType,posX,posY,posZ,slopeXZ,slopeYZ
6,32237.1,37707.8,41217,-0.3779,0.7213
2,32454.5,37618.7,41217,0.2401,0.4517
1,32417.1,37479.9,41217,0.1455,0.0854
2,32276.6,37522.8,42533,-0.056,0.0505
3,31124.7,38480.1,45135,-0.2901,0.2354
