trType,posX,posY,posZ,slopeXZ,slopeYZ
1,94053.6,79936.9,18069,0.2992,-0.2181
2,93948.3,80035.1,19360,-0.0579,0.0573
2,93741.4,80549.3,21945,-0.0676,0.157
3,94679.5,80518.7,21945,0.1499,0.1435
