trType,posX,posY,posZ,slopeXZ,slopeYZ
2,78499.5,81409.6,70735,-0.0095,0.1026
1,78353.7,81314.5,70735,-0.259,-0.0648
2,78378.4,81200.5,70735,-0.2125,-0.2545
2,78273.8,81000.4,72285,-0.1105,-0.1769
