trType,posX,posY,posZ,slopeXZ,slopeYZ
2,77539.4,26657.8,54164,-0.3589,0.2106
4,78095.8,26201.1,54164,0.5026,-0.4548
4,77604.8,26905.7,54164,-0.3686,0.5764
6,78885.2,27151.7,55472,0.583,0.2788
2,77962.7,26610.7,54164,0.2954,0.1366
1,78497.6,25553.7,59367,0.118,-0.1598
