trType,posX,posY,posZ,slopeXZ,slopeYZ
2,35196.2,29269,64496,0.055,0.137
2,35114.7,29514.5,64496,-0.041,0.396
2,35177.6,29919.2,65796,-0.001,0.42
1,35354.6,29075.2,64496,0.219,-0.074
