trType,posX,posY,posZ,slopeXZ,slopeYZ
1,106708,10124,27157,-0.0231,0.1835
2,106755,9469.2,28430,0.0174,-0.3352
2,106838,10811.3,28430,0.0712,0.4696
2,106907,10375.9,28430,0.1036,0.1853
