trType,posX,posY,posZ,slopeXZ,slopeYZ
1,98995.7,3099.3,23304,0.0436,-0.0245
2,99286,3164.1,24602,0.1896,-0.0028
2,98829.7,3094.5,23304,-0.1391,-0.0364
2,100072,4263.3,27168,0.231,0.2427
4,98971.8,2587.5,23304,-0.0016,-0.6285
