trType,posX,posY,posZ,slopeXZ,slopeYZ
4,74208.9,6051.6,36108,0.2946,0.0465
2,73844.7,5689.5,36108,-0.0945,-0.3488
1,73468.4,5857.6,36108,-0.5429,-0.1431
2,73779.5,6262.6,36108,-0.1781,0.3374
2,74225.7,6331.4,37392,0.1355,0.1629
2,74145.6,6192.8,36108,0.2385,0.2604
