trType,posX,posY,posZ,slopeXZ,slopeYZ
1,33276.5,86333.1,52921,0.0653,0.1526
2,32282.7,85124.5,54212,-0.1917,-0.1816
3,33486.9,86279.1,56805,0.0635,0.0614
3,31624.1,85164.8,56805,-0.2017,-0.117
3,31615.1,85165.2,56805,-0.2186,-0.1181
