trType,posX,posY,posZ,slopeXZ,slopeYZ
1,43144.5,50005.6,12880,-0.1654,0.13
2,43039.3,49970.9,12880,-0.2681,0.0805
2,43328.6,50105,12880,0.0159,0.2314
2,43229.3,50021.7,12880,-0.0764,0.1453
2,43196.6,50070.9,14174,-0.0476,0.0841
2,43445.9,49887.1,12880,0.1602,-0.0033
2,44158.2,49545.7,14174,0.3789,-0.159
