trType,posX,posY,posZ,slopeXZ,slopeYZ
1,92716.3,85222.4,68405,0.1866,0.0866
6,91496.4,84647.3,61970,-0.25,0.0063
2,91810.4,83747.2,65836,0.0808,-0.2219
