trType,posX,posY,posZ,slopeXZ,slopeYZ
1,48339.7,88158,70980,-0.3267,-0.0315
2,50658.5,88394.8,64475,0.0492,0.1267
2,50907.6,88259.2,64475,0.5289,-0.1421
