trType,posX,posY,posZ,slopeXZ,slopeYZ
2,117182,71537.6,50338,-0.0047,0.1271
2,117244,71535.5,49043,0.1327,0.5579
1,117110,71308.2,49043,-0.1826,0.0407
2,117179,71287.2,49043,-0.0183,-0.0102
