trType,posX,posY,posZ,slopeXZ,slopeYZ
3,99236.3,88430.2,68435,-0.0537,0.0121
1,99353.1,88307.6,67147,0.0324,-0.1632
2,99404.8,88856,68435,0.0373,0.229
2,99336,88445,67147,0.0041,0.0533
3,99129.3,88433.5,68435,-0.1062,0.0135
3,98953.4,88439.5,69717,-0.1243,0.0085
