trType,posX,posY,posZ,slopeXZ,slopeYZ
1,89978.6,96260.5,28432,-0.0831,0.0016
2,90923.7,94003.2,31022,0.0762,-0.3044
3,90248.3,96545.9,29727,-0.0234,0.0418
