trType,posX,posY,posZ,slopeXZ,slopeYZ
1,72700.3,80744.4,47843,-0.0693,0.1398
2,72785.5,80560.1,46557,-0.0958,0.0717
2,73875.7,80502.1,52935,0.166,-0.0052
