trType,posX,posY,posZ,slopeXZ,slopeYZ
1,3907,42644,65828,0.0221,0.1396
4,3895.7,42420.1,64528,0.1193,-0.0133
4,3848.4,42356.1,64528,-0.2008,-0.4548
4,3948.5,42442.8,64528,0.5207,0.0252
