trType,posX,posY,posZ,slopeXZ,slopeYZ
1,83077.3,56909.4,36135,-0.0134,0.0033
2,83038.2,57309.5,36135,-0.034,0.3225
2,83172.7,56684.3,36135,0.0611,-0.1825
