trType,posX,posY,posZ,slopeXZ,slopeYZ
2,35440.6,16249.3,14203,0.0745,-0.11
1,35465,17107.8,15503,0.0444,0.3416
4,34959.6,16647.6,14203,-0.5547,0.3826
5,35531.6,16220.2,12917,-0.3708,0.332
