trType,posX,posY,posZ,slopeXZ,slopeYZ
2,91468.6,30863.6,47673,0.0708,-0.1197
1,91387.4,31166.6,47673,-0.0225,0.2
2,91607.8,30774.9,47673,0.2216,-0.2205
2,92364.6,31574.3,48981,0.4568,0.2636
2,91874.9,31459.2,47673,0.5093,0.5145
3,91412.8,30997.8,48981,0.0041,0.0119
6,91479.2,31216,47673,0.0961,0.2559
3,91410.5,30980.2,47673,0.0303,0.0233
7,91312.9,31066.9,46366,0.2516,-0.2474
