trType,posX,posY,posZ,slopeXZ,slopeYZ
2,21947.8,94647.6,42619,-0.1392,0.0898
1,21978.5,94576.4,42619,0.0101,-0.274
2,21962.4,94602.8,42619,-0.0736,-0.1364
2,22212.3,94899.7,45179,0.0913,0.0945
