trType,posX,posY,posZ,slopeXZ,slopeYZ
1,7813.7,11339.5,25808,-0.1454,0.1288
2,7951.8,11028.9,24503,-0.1702,0.0214
2,8192.2,11010.8,23203,-0.0177,0.1208
2,8124,11147.3,25808,-0.0209,0.0546
2,8300.9,11013.5,24503,0.0728,0.0225
2,8428.9,11108.7,25808,0.0857,0.0399
2,8370.4,10887.1,24503,0.1322,-0.088
2,8211.4,10806.1,25808,0.0123,-0.0796
2,8149.9,11003.4,24503,-0.0301,-0.0007
4,8200.3,10965.7,23203,0.1192,-0.6579
4,8172.3,11029.9,23203,-0.3519,0.4342
