trType,posX,posY,posZ,slopeXZ,slopeYZ
1,118298,71570,15480,0.1889,-0.099
2,118215,71453.1,15480,0.0745,-0.2512
2,118132,71817.5,15480,-0.0488,0.2331
2,117537,71651.1,19379,-0.1396,0.0212
