trType,posX,posY,posZ,slopeXZ,slopeYZ
1,90338.2,74462.8,19437,-0.0248,0.1804
2,90344.1,74491.1,20737,0.0089,0.0493
2,90257.8,74578.4,20737,-0.0545,0.1116
2,90138.8,74085.1,22026,-0.0718,-0.141
2,89877.5,74553,20737,-0.325,0.0962
