trType,posX,posY,posZ,slopeXZ,slopeYZ
1,5982.5,20474.9,26985,0.2463,0.036
2,5428.8,21189.9,29605,-0.0888,0.2271
2,5529.1,20931.6,29605,-0.0694,0.1459
2,4950.7,20179,32205,-0.1326,-0.0454
