trType,posX,posY,posZ,slopeXZ,slopeYZ
1,70573.5,90926.9,64464.1,-0.1061,-0.0026
2,70627.2,90726.3,64464,-0.0198,-0.3267
2,70788.2,91077.2,64464,0.2476,0.2485
6,70754.3,90620.3,64464,0.2221,-0.476
